      t(s)    theta1(rad)    theta2(rad)             P1             P2
 14.700000       0.292760      -0.357795      -0.087858       0.778943
 14.710000       0.286978      -0.345078      -0.144247       0.811706
 14.720000       0.280457      -0.331384      -0.199437       0.843233
 14.730000       0.273176      -0.316690      -0.253290       0.873431
 14.740000       0.265116      -0.300970      -0.305663       0.902203
 14.750000       0.256256      -0.284197      -0.356408       0.929451
 14.760000       0.246576      -0.266346      -0.405373       0.955070
 14.770000       0.236055      -0.247390      -0.452403       0.978954
 14.780000       0.224677      -0.227306      -0.497336       1.000994
 14.790000       0.212428      -0.206076      -0.540009       1.021076
 14.800000       0.199300      -0.183690      -0.580253       1.039087
 14.810000       0.185292      -0.160148      -0.617897       1.054909
 14.820000       0.170417      -0.135467      -0.652771       1.068427
 14.830000       0.154701      -0.109685      -0.684706       1.079525
 14.840000       0.138190      -0.082867      -0.713537       1.088094
 14.850000       0.120954      -0.055110      -0.739109       1.094029
 14.860000       0.103086      -0.026546      -0.761280       1.097239
 14.870000       0.084710       0.002652      -0.779926       1.097646
 14.880000       0.065971       0.032280      -0.794950       1.095191
 14.890000       0.047038       0.062101      -0.806281       1.089838
 14.900000       0.028089       0.091864      -0.813884       1.081576
 14.910000       0.009305       0.121314      -0.817761       1.070423
 14.920000      -0.009142       0.150209      -0.817949       1.056422
 14.930000      -0.027100       0.178336      -0.814522       1.039644
 14.940000      -0.044442       0.205515      -0.807582       1.020181
 14.950000      -0.061068       0.231606      -0.797259       0.998141
 14.960000      -0.076909       0.256510      -0.783702       0.973650
 14.970000      -0.091919       0.280161      -0.767076       0.946840
 14.980000      -0.106074       0.302526      -0.747551       0.917848
 14.990000      -0.119367       0.323593      -0.725304       0.886815
 15.000000      -0.131802       0.343367      -0.700513       0.853880
 15.010000      -0.143394       0.361866      -0.673354       0.819179
 15.020000      -0.154161       0.379117      -0.643998       0.782847
 15.030000      -0.164127       0.395149      -0.612614       0.745011
 15.040000      -0.173317       0.409996      -0.579364       0.705797
 15.050000      -0.181754       0.423692      -0.544405       0.665322
 15.060000      -0.189464       0.436268      -0.507888       0.623700
 15.070000      -0.196470       0.447757      -0.469959       0.581042
 15.080000      -0.202794       0.458188      -0.430758       0.537451
 15.090000      -0.208456       0.467588      -0.390421       0.493029
 15.100000      -0.213475       0.475982      -0.349078       0.447871
 15.110000      -0.217869       0.483393      -0.306856       0.402070
 15.120000      -0.221651       0.489839      -0.263877       0.355717
 15.130000      -0.224835       0.495340      -0.220261       0.308898
 15.140000      -0.227433       0.499910      -0.176123       0.261698
 15.150000      -0.229455       0.503563      -0.131577       0.214199
 15.160000      -0.230909       0.506308      -0.086734       0.166480
 15.170000      -0.231801       0.508154      -0.041703       0.118622
 15.180000      -0.232137       0.509109       0.003407       0.070701
 15.190000      -0.231919       0.509177       0.048492       0.022795
 15.200000      -0.231150       0.508359       0.093444      -0.025022
 15.210000      -0.229831       0.506658       0.138161      -0.072673
 15.220000      -0.227960       0.504071       0.182536      -0.120083
 15.230000      -0.225535       0.500596       0.226465      -0.167176
 15.240000      -0.222553       0.496227       0.269843      -0.213876
 15.250000      -0.219007       0.490957       0.312564      -0.260107
 15.260000      -0.214891       0.484778       0.354522      -0.305791
 15.270000      -0.210197       0.477678       0.395609      -0.350849
 15.280000      -0.204916       0.469646       0.435713      -0.395200
 15.290000      -0.199036       0.460666       0.474725      -0.438761
 15.300000      -0.192544       0.450722       0.512529      -0.481449
 15.310000      -0.185428       0.439796       0.549010      -0.523176
 15.320000      -0.177673       0.427869       0.584048      -0.563854
 15.330000      -0.169261       0.414920       0.617521      -0.603390
 15.340000      -0.160178       0.400926       0.649303      -0.641688
 15.350000      -0.150407       0.385866       0.679265      -0.678652
 15.360000      -0.139930       0.369718       0.707275      -0.714178
 15.370000      -0.128732       0.352462       0.733198      -0.748162
 15.380000      -0.116801       0.334081       0.756893      -0.780496
 15.390000      -0.104125       0.314561       0.778220      -0.811070
 15.400000      -0.090701       0.293899       0.797036      -0.839769
 15.410000      -0.076532       0.272100       0.813195      -0.866478
 15.420000      -0.061631       0.249185       0.826554      -0.891083
 15.430000      -0.046024       0.225191       0.836973      -0.913469
 15.440000      -0.029754       0.200181       0.844316      -0.933525
 15.450000      -0.012885       0.174244       0.848459      -0.951145
 15.460000       0.004500       0.147500       0.849287      -0.966232
 15.470000       0.022293       0.120102       0.846707      -0.978702
 15.480000       0.040364       0.092232       0.840644      -0.988487
 15.490000       0.058568       0.064097       0.831054      -0.995536
 15.500000       0.076745       0.035923       0.817919      -0.999822
 15.510000       0.094732       0.007937       0.801256      -1.001342
 15.520000       0.112374      -0.019640       0.781114      -1.000117
 15.530000       0.129528      -0.046607       0.757572      -0.996192
 15.540000       0.146071      -0.072790       0.730741      -0.989634
 15.550000       0.161903      -0.098050       0.700751      -0.980528
 15.560000       0.176951      -0.122282       0.667755      -0.968973
 15.570000       0.191162      -0.145412       0.631918      -0.955081
 15.580000       0.204503      -0.167395       0.593414      -0.938971
 15.590000       0.216961      -0.188208       0.552423      -0.920765
 15.600000       0.228531      -0.207847       0.509127      -0.900588
 15.610000       0.239221      -0.226321       0.463705      -0.878564
 15.620000       0.249043      -0.243646       0.416337      -0.854816
 15.630000       0.258016      -0.259846       0.367195      -0.829465
 15.640000       0.266159      -0.274948       0.316448      -0.802626
 15.650000       0.273493      -0.288979       0.264262      -0.774414
 15.660000       0.280041      -0.301967       0.210794      -0.744938
 15.670000       0.285823      -0.313940       0.156199      -0.714303
 15.680000       0.290859      -0.324924       0.100625      -0.682611
 15.690000       0.295169      -0.334942       0.044216      -0.649961
 15.700000       0.298771      -0.344016      -0.012889      -0.616447
 15.710000       0.301680      -0.352166      -0.070555      -0.582162
 15.720000       0.303911      -0.359409      -0.128650      -0.547194
 15.730000       0.305478      -0.365760      -0.187047      -0.511631
 15.740000       0.306392      -0.371231      -0.245620      -0.475557
 15.750000       0.306663      -0.375833      -0.304246      -0.439055
 15.760000       0.306301      -0.379574      -0.362806      -0.402207
 15.770000       0.305311      -0.382459      -0.421181      -0.365091
 15.780000       0.303700      -0.384492      -0.479254      -0.327787
 15.790000       0.301473      -0.385675      -0.536910      -0.290372
 15.800000       0.298631      -0.386008      -0.594034      -0.252926
 15.810000       0.295177      -0.385487      -0.650511      -0.215523
 15.820000       0.291110      -0.384109      -0.706229      -0.178243
 15.830000       0.286430      -0.381868      -0.761071      -0.141163
 15.840000       0.281134      -0.378754      -0.814925      -0.104360
 15.850000       0.275217      -0.374759      -0.867674      -0.067915
 15.860000       0.268675      -0.369870      -0.919203      -0.031906
 15.870000       0.261501      -0.364073      -0.969394       0.003584
 15.880000       0.253687      -0.357355      -1.018127       0.038473
 15.890000       0.245224      -0.349697      -1.065282       0.072676
 15.900000       0.236103      -0.341081      -1.110735       0.106107
 15.910000       0.226313      -0.331490      -1.154361       0.138676
 15.920000       0.215841      -0.320903      -1.196032       0.170293
 15.930000       0.204678      -0.309301      -1.235617       0.200864
 15.940000       0.192811      -0.296664      -1.272983       0.230293
 15.950000       0.180231      -0.282976      -1.307994       0.258481
 15.960000       0.166929      -0.268223      -1.340513       0.285327
 15.970000       0.152900      -0.252394      -1.370398       0.310728
 15.980000       0.138144      -0.235488      -1.397509       0.334579
 15.990000       0.122667      -0.217511      -1.421704       0.356775
 16.000000       0.106485      -0.198484      -1.442843       0.377210
 16.010000       0.089622      -0.178441      -1.460789       0.395780
 16.020000       0.072119      -0.157440      -1.475410       0.412383
 16.030000       0.054033      -0.135558      -1.486582       0.426924
 16.040000       0.035437      -0.112903      -1.494194       0.439314
